END_ID,START_ID,comment,acceptanceProbability
2-s2.0-85184468111,55756035800,Needs more clarity.,0.313
2-s2.0-85184468111,58339836000,Needs more clarity.,0.878
2-s2.0-85184468111,57203612365,Needs more clarity.,0.694
2-s2.0-85182510451,35885719000,Great paper!,0.744
2-s2.0-85182510451,57193256081,Great paper!,0.784
2-s2.0-85182510451,35210505100,Interesting findings.,0.948
2-s2.0-85183622668,57202253318,Great paper!,0.777
2-s2.0-85183622668,54791651700,Great paper!,0.789
2-s2.0-85183622668,56413434700,Needs more clarity.,0.179
2-s2.0-85184025529,56818810400,Great paper!,0.266
2-s2.0-85184025529,57224589568,Interesting findings.,0.089
2-s2.0-85184025529,8450421900,Great paper!,0.064
2-s2.0-85182515461,56040523300,Needs more clarity.,0.863
2-s2.0-85182515461,58814761200,Great paper!,0.591
2-s2.0-85182515461,35235660300,Interesting findings.,0.431
2-s2.0-85184151962,56271957200,Great paper!,0.235
2-s2.0-85184151962,57203327326,Needs more clarity.,0.166
2-s2.0-85184151962,57222463942,Interesting findings.,0.649
2-s2.0-85184137795,13009238400,Needs more clarity.,0.651
2-s2.0-85184137795,57609633200,Great paper!,0.26
2-s2.0-85184137795,15834638300,Interesting findings.,0.741
2-s2.0-85183786536,57200628988,Needs more clarity.,0.998
2-s2.0-85183786536,55661403800,Great paper!,0.788
2-s2.0-85183786536,57242695000,Interesting findings.,0.034
2-s2.0-85182896553,58460602100,Great paper!,0.272
2-s2.0-85182896553,58738612900,Interesting findings.,0.131
2-s2.0-85182896553,57204039306,Great paper!,0.31
2-s2.0-85182934118,57190300870,Interesting findings.,0.114
2-s2.0-85182934118,57471017200,Needs more clarity.,0.627
2-s2.0-85182934118,57194724149,Great paper!,0.024
2-s2.0-85182363831,57958548900,Interesting findings.,0.979
2-s2.0-85182363831,57220610655,Interesting findings.,0.672
2-s2.0-85182363831,55239976200,Great paper!,0.084
2-s2.0-85184071148,51864892600,Interesting findings.,0.985
2-s2.0-85184071148,57219767623,Interesting findings.,0.445
2-s2.0-85184071148,57217536941,Needs more clarity.,0.368
2-s2.0-85184469846,58828103600,Needs more clarity.,0.201
2-s2.0-85184469846,55612591100,Interesting findings.,0.421
2-s2.0-85184469846,57207165812,Interesting findings.,0.728
2-s2.0-85183969957,56488538000,Great paper!,0.819
2-s2.0-85183969957,26325864200,Interesting findings.,0.896
2-s2.0-85183969957,57541685900,Interesting findings.,0.108
2-s2.0-85182367362,57218376390,Great paper!,0.884
2-s2.0-85182367362,13302593800,Needs more clarity.,0.434
2-s2.0-85182367362,57226000952,Interesting findings.,0.436
2-s2.0-85183541508,57208308389,Great paper!,0.173
2-s2.0-85183541508,8534792000,Interesting findings.,0.735
2-s2.0-85183541508,58826496200,Interesting findings.,0.06
2-s2.0-85183966685,6603246280,Needs more clarity.,0.931
2-s2.0-85183966685,57202778722,Interesting findings.,0.968
2-s2.0-85183966685,57218706583,Interesting findings.,0.621
2-s2.0-85183454019,57192489467,Needs more clarity.,0.099
2-s2.0-85183454019,58498131200,Needs more clarity.,0.143
2-s2.0-85183454019,58729772100,Great paper!,0.112
2-s2.0-85182730142,58872323700,Needs more clarity.,0.702
2-s2.0-85182730142,57817234700,Great paper!,0.464
2-s2.0-85182730142,56988148600,Needs more clarity.,0.426
2-s2.0-85184039051,57194492918,Needs more clarity.,0.883
2-s2.0-85184039051,57218718445,Interesting findings.,0.413
2-s2.0-85184039051,58516225200,Great paper!,0.636
2-s2.0-85184065857,57214523001,Needs more clarity.,0.686
2-s2.0-85184065857,26325269500,Great paper!,0.998
2-s2.0-85184065857,57188661247,Great paper!,0.295
2-s2.0-85183901176,58860444200,Needs more clarity.,0.273
2-s2.0-85183901176,57226356748,Needs more clarity.,0.899
2-s2.0-85183901176,58476145500,Interesting findings.,0.376
2-s2.0-85182505457,57191440213,Needs more clarity.,0.459
2-s2.0-85182505457,58894607700,Great paper!,0.024
2-s2.0-85182505457,57211422917,Needs more clarity.,0.679
2-s2.0-85183947810,58872541200,Needs more clarity.,0.317
2-s2.0-85183947810,58113510400,Great paper!,0.483
2-s2.0-85183947810,58734654100,Needs more clarity.,0.488
2-s2.0-85182512922,16176929200,Interesting findings.,0.568
2-s2.0-85182512922,58607544800,Needs more clarity.,0.54
2-s2.0-85182512922,55900102700,Interesting findings.,0.004
2-s2.0-85183588197,55478495600,Needs more clarity.,0.485
2-s2.0-85183588197,57751887800,Great paper!,0.301
2-s2.0-85183588197,58604805400,Needs more clarity.,0.995
2-s2.0-85183456298,35314645800,Interesting findings.,0.043
2-s2.0-85183456298,55748740600,Great paper!,0.131
2-s2.0-85183456298,58186476600,Needs more clarity.,0.943
2-s2.0-85184012320,36491288000,Interesting findings.,0.507
2-s2.0-85184012320,57194798613,Needs more clarity.,0.044
2-s2.0-85184012320,54780081800,Needs more clarity.,0.266
2-s2.0-85182776331,58745414700,Needs more clarity.,0.588
2-s2.0-85182776331,57215336714,Great paper!,0.857
2-s2.0-85182776331,54913740900,Interesting findings.,0.451
2-s2.0-85184498318,7006316549,Great paper!,0.812
2-s2.0-85184498318,57778892100,Great paper!,0.759
2-s2.0-85184498318,8062448400,Interesting findings.,0.322
2-s2.0-85182584200,58718589500,Interesting findings.,0.317
2-s2.0-85182584200,58599307900,Great paper!,0.606
2-s2.0-85182584200,56397255800,Interesting findings.,0.431
2-s2.0-85184510841,55888712300,Interesting findings.,0.826
2-s2.0-85184510841,57207244097,Great paper!,0.669
2-s2.0-85184510841,57218664880,Great paper!,0.914
2-s2.0-85183583857,58604076600,Great paper!,0.001
2-s2.0-85183583857,58704975300,Interesting findings.,0.692
2-s2.0-85183583857,58397152600,Needs more clarity.,0.025
2-s2.0-85184043037,57061275800,Needs more clarity.,0.546
2-s2.0-85184043037,57219456400,Needs more clarity.,0.904
2-s2.0-85184043037,57221150576,Needs more clarity.,0.813
2-s2.0-85183991607,57211088541,Interesting findings.,0.75
2-s2.0-85183991607,57196208665,Needs more clarity.,0.396
2-s2.0-85183991607,55577576000,Interesting findings.,0.715
2-s2.0-85183114206,57157762100,Great paper!,0.061
2-s2.0-85183114206,7409789078,Interesting findings.,0.965
2-s2.0-85183114206,55668179800,Interesting findings.,0.073
2-s2.0-85183105093,58747786300,Needs more clarity.,0.85
2-s2.0-85183105093,57193455855,Great paper!,0.165
2-s2.0-85183105093,58743459100,Interesting findings.,0.432
2-s2.0-85183901263,56303625400,Great paper!,0.035
2-s2.0-85183901263,7404488445,Needs more clarity.,0.138
2-s2.0-85183901263,57211749488,Interesting findings.,0.982
2-s2.0-85182433136,57209689790,Needs more clarity.,0.215
2-s2.0-85182433136,57222541233,Needs more clarity.,0.94
2-s2.0-85182433136,57194381793,Needs more clarity.,0.134
2-s2.0-85184148873,56176089000,Great paper!,0.305
2-s2.0-85184148873,57059532700,Interesting findings.,0.075
2-s2.0-85184148873,23991941100,Interesting findings.,0.259
2-s2.0-85184009786,57209248252,Interesting findings.,0.712
2-s2.0-85184009786,17134842600,Needs more clarity.,0.405
2-s2.0-85184009786,57221997681,Interesting findings.,0.263
2-s2.0-85183319155,57194718093,Great paper!,0.277
2-s2.0-85183319155,58597694100,Great paper!,0.424
2-s2.0-85183319155,56969791100,Interesting findings.,0.943
2-s2.0-85182870215,57336446000,Great paper!,0.512
2-s2.0-85182870215,55499270200,Interesting findings.,0.716
2-s2.0-85182870215,57217135459,Interesting findings.,0.075
2-s2.0-85183521532,57961440600,Needs more clarity.,0.568
2-s2.0-85183521532,57215872339,Interesting findings.,0.587
2-s2.0-85183521532,57211686589,Needs more clarity.,0.126
2-s2.0-85184184572,8243151300,Interesting findings.,0.212
2-s2.0-85184184572,58499781800,Great paper!,0.587
2-s2.0-85184184572,58682822600,Great paper!,0.108
2-s2.0-85183135476,57208644530,Interesting findings.,0.88
2-s2.0-85183135476,35228072600,Great paper!,0.83
2-s2.0-85183135476,55960819100,Interesting findings.,0.635
2-s2.0-85183947674,6506281916,Great paper!,0.916
2-s2.0-85183947674,58098886000,Needs more clarity.,0.268
2-s2.0-85183947674,58853226900,Great paper!,0.531
2-s2.0-85183972335,34873995600,Needs more clarity.,0.597
2-s2.0-85183972335,57211886527,Interesting findings.,0.641
2-s2.0-85183972335,57226257687,Interesting findings.,0.434
2-s2.0-85182743585,7102054770,Interesting findings.,0.72
2-s2.0-85182743585,57194686377,Needs more clarity.,0.295
2-s2.0-85182743585,56971651100,Needs more clarity.,0.918
2-s2.0-85182740072,58297975100,Interesting findings.,0.746
2-s2.0-85182740072,57193195679,Great paper!,0.181
2-s2.0-85182740072,35285898400,Interesting findings.,0.123
2-s2.0-85184016069,56275345900,Great paper!,0.301
2-s2.0-85184016069,57219732938,Interesting findings.,0.881
2-s2.0-85184016069,9941961800,Needs more clarity.,0.642
2-s2.0-85183553891,57808515300,Needs more clarity.,0.389
2-s2.0-85183553891,57848049600,Great paper!,0.378
2-s2.0-85183553891,55940933900,Great paper!,0.252
2-s2.0-85182595909,57204857931,Interesting findings.,0.6
2-s2.0-85182595909,36491292400,Interesting findings.,0.864
2-s2.0-85182595909,57301948500,Interesting findings.,0.279
2-s2.0-85183453633,57476531600,Interesting findings.,0.336
2-s2.0-85183453633,36491157500,Great paper!,0.178
2-s2.0-85183453633,47061455200,Great paper!,0.046
2-s2.0-85182916093,57327580600,Needs more clarity.,0.727
2-s2.0-85182916093,16233770900,Great paper!,0.481
2-s2.0-85182916093,35291717600,Interesting findings.,0.145
2-s2.0-85183995900,58759803700,Interesting findings.,0.545
2-s2.0-85183995900,58838022100,Great paper!,0.542
2-s2.0-85183995900,16744572100,Needs more clarity.,0.531
2-s2.0-85183919345,55554677800,Needs more clarity.,0.78
2-s2.0-85183919345,58496519400,Great paper!,0.053
2-s2.0-85183919345,57371417400,Needs more clarity.,0.058
2-s2.0-85184028951,57208409082,Interesting findings.,0.833
2-s2.0-85184028951,57220956621,Needs more clarity.,0.369
2-s2.0-85184028951,55650799600,Great paper!,0.874
2-s2.0-85182440362,58755827300,Interesting findings.,0.876
2-s2.0-85182440362,58814356900,Interesting findings.,0.223
2-s2.0-85182440362,36025316300,Needs more clarity.,0.531
2-s2.0-85183456481,57216974528,Great paper!,0.147
2-s2.0-85183456481,58847815500,Great paper!,0.331
2-s2.0-85183456481,58150540600,Needs more clarity.,0.83
2-s2.0-85183163550,57191587740,Great paper!,0.729
2-s2.0-85183163550,57208180558,Great paper!,0.66
2-s2.0-85183163550,55963042300,Interesting findings.,0.057
2-s2.0-85182280961,7202981332,Interesting findings.,0.566
2-s2.0-85182280961,56595935900,Needs more clarity.,0.372
2-s2.0-85182280961,57203939998,Great paper!,0.638
2-s2.0-85184505508,57545108900,Interesting findings.,0.74
2-s2.0-85184505508,57219766305,Needs more clarity.,0.196
2-s2.0-85184505508,57358131900,Interesting findings.,0.96
2-s2.0-85184149302,53663366400,Needs more clarity.,0.966
2-s2.0-85184149302,35191457500,Interesting findings.,0.356
2-s2.0-85184149302,57205495259,Needs more clarity.,0.742
2-s2.0-85184148576,20336944100,Great paper!,0.389
2-s2.0-85184148576,58744273200,Needs more clarity.,0.944
2-s2.0-85184148576,56985981800,Interesting findings.,0.249
2-s2.0-85184496743,14036706200,Needs more clarity.,0.875
2-s2.0-85184496743,57194409219,Needs more clarity.,0.371
2-s2.0-85184496743,57215335768,Great paper!,0.641
2-s2.0-85184151339,58852054700,Great paper!,0.182
2-s2.0-85184151339,58845552900,Great paper!,0.491
2-s2.0-85184151339,58455093900,Great paper!,0.425
2-s2.0-85182397885,56441900100,Interesting findings.,0.282
2-s2.0-85182397885,57211966184,Great paper!,0.99
2-s2.0-85182397885,57191419983,Great paper!,0.695
2-s2.0-85184512837,55600852300,Needs more clarity.,0.881
2-s2.0-85184512837,57198456503,Interesting findings.,0.871
2-s2.0-85184512837,55659779000,Interesting findings.,0.04
2-s2.0-85184150644,35735554000,Interesting findings.,0.922
2-s2.0-85184150644,57221048075,Great paper!,0.786
2-s2.0-85184150644,58558989100,Interesting findings.,0.643
2-s2.0-85184342555,58838555000,Great paper!,0.495
2-s2.0-85184342555,57578137800,Interesting findings.,0.235
2-s2.0-85184342555,57216972133,Great paper!,0.247
2-s2.0-85183588711,36633529700,Needs more clarity.,0.382
2-s2.0-85183588711,7701336778,Interesting findings.,0.813
2-s2.0-85183588711,57451452200,Great paper!,0.623
2-s2.0-85182514889,36554488800,Needs more clarity.,0.735
2-s2.0-85182514889,57344096300,Interesting findings.,0.508
2-s2.0-85182514889,54907089200,Needs more clarity.,0.53
2-s2.0-85183968662,56181584800,Great paper!,0.19
2-s2.0-85183968662,58869812100,Great paper!,0.703
2-s2.0-85183968662,57190181322,Needs more clarity.,0.954
2-s2.0-85182591550,57222019718,Great paper!,0.637
2-s2.0-85182591550,58205289200,Interesting findings.,0.767
2-s2.0-85182591550,58733282100,Interesting findings.,0.054
2-s2.0-85183984397,7401532112,Interesting findings.,0.936
2-s2.0-85183984397,58609130700,Great paper!,0.291
2-s2.0-85183984397,57338208000,Interesting findings.,0.54
2-s2.0-85182555899,58837282600,Interesting findings.,0.896
2-s2.0-85182555899,57217076742,Great paper!,0.662
2-s2.0-85182555899,58875080700,Interesting findings.,0.558
2-s2.0-85183968090,58033272400,Interesting findings.,0.654
2-s2.0-85183968090,7003310695,Interesting findings.,0.319
2-s2.0-85183968090,58179715700,Needs more clarity.,0.531
2-s2.0-85182909307,57685659300,Interesting findings.,0.087
2-s2.0-85182909307,58748641900,Needs more clarity.,0.745
2-s2.0-85182909307,57219626462,Great paper!,0.138
2-s2.0-85183752694,57193403851,Needs more clarity.,0.197
2-s2.0-85183752694,58859245800,Interesting findings.,0.45
2-s2.0-85183752694,58575443500,Needs more clarity.,0.856
2-s2.0-85182736949,57225072192,Needs more clarity.,0.399
2-s2.0-85182736949,55512327300,Needs more clarity.,0.444
2-s2.0-85182736949,57192521799,Great paper!,0.789
2-s2.0-85184468577,58837552500,Great paper!,0.966
2-s2.0-85184468577,57080248200,Needs more clarity.,0.882
2-s2.0-85184468577,58494702700,Needs more clarity.,0.423
2-s2.0-85183938986,58652121000,Needs more clarity.,0.086
2-s2.0-85183938986,58844884700,Interesting findings.,0.021
2-s2.0-85183938986,58167431000,Interesting findings.,0.357
2-s2.0-85183563707,56979443300,Interesting findings.,0.314
2-s2.0-85183563707,7402519656,Needs more clarity.,0.164
2-s2.0-85183563707,58139191900,Interesting findings.,0.964
2-s2.0-85182727327,55809868100,Needs more clarity.,0.403
2-s2.0-85182727327,58864349900,Interesting findings.,0.062
2-s2.0-85182727327,57213413182,Needs more clarity.,0.452
2-s2.0-85181255013,57188809971,Interesting findings.,0.767
2-s2.0-85181255013,57719947900,Great paper!,0.588
2-s2.0-85181255013,7005498610,Great paper!,0.058
2-s2.0-85179586470,6603006083,Interesting findings.,0.809
2-s2.0-85179586470,57188736317,Needs more clarity.,0.792
2-s2.0-85179586470,58826468600,Interesting findings.,0.231
2-s2.0-85181936662,58478446500,Interesting findings.,0.47
2-s2.0-85181936662,58783642800,Needs more clarity.,0.89
2-s2.0-85181936662,58839040000,Needs more clarity.,0.392
2-s2.0-85178202127,37034553000,Great paper!,0.284
2-s2.0-85178202127,58672786400,Needs more clarity.,0.543
2-s2.0-85178202127,24067977200,Needs more clarity.,0.57
2-s2.0-85181823468,57428659300,Needs more clarity.,0.97
2-s2.0-85181823468,57638961500,Great paper!,0.494
2-s2.0-85181823468,58870016500,Great paper!,0.637
2-s2.0-85181762302,57193542662,Great paper!,0.006
2-s2.0-85181762302,6505839522,Needs more clarity.,0.237
2-s2.0-85181762302,58167161400,Great paper!,0.793
2-s2.0-85181229404,58491818500,Great paper!,0.159
2-s2.0-85181229404,57210924942,Interesting findings.,0.565
2-s2.0-85181229404,36083795200,Interesting findings.,0.669
2-s2.0-85181508843,58605898000,Interesting findings.,0.709
2-s2.0-85181508843,58846268200,Great paper!,0.731
2-s2.0-85181508843,57204162196,Great paper!,0.556
2-s2.0-85175483544,58547755000,Needs more clarity.,0.269
2-s2.0-85175483544,57190227156,Interesting findings.,0.397
2-s2.0-85175483544,57196323693,Needs more clarity.,0.229
2-s2.0-85177030565,58735886200,Needs more clarity.,0.914
2-s2.0-85177030565,56779304000,Great paper!,0.975
2-s2.0-85177030565,56992718600,Great paper!,0.215
2-s2.0-85181242584,58258491900,Interesting findings.,0.908
2-s2.0-85181242584,58861291000,Needs more clarity.,0.944
2-s2.0-85181242584,58718766500,Great paper!,0.113
2-s2.0-85181841613,57219503141,Needs more clarity.,0.992
2-s2.0-85181841613,57193451209,Great paper!,0.166
2-s2.0-85181841613,58827038100,Needs more clarity.,0.826
2-s2.0-85174360564,57486406800,Needs more clarity.,0.514
2-s2.0-85174360564,58888175400,Needs more clarity.,0.493
2-s2.0-85174360564,58747922400,Interesting findings.,0.713
2-s2.0-85176101634,58193221300,Needs more clarity.,0.179
2-s2.0-85176101634,35227072700,Great paper!,0.004
2-s2.0-85176101634,57189986237,Great paper!,0.874
2-s2.0-85182259432,57940298900,Interesting findings.,0.485
2-s2.0-85182259432,56739594200,Great paper!,0.094
2-s2.0-85182259432,7201463241,Needs more clarity.,0.719
2-s2.0-85178589649,58870167400,Needs more clarity.,0.908
2-s2.0-85178589649,57205359226,Great paper!,0.092
2-s2.0-85178589649,57220828968,Interesting findings.,0.672
2-s2.0-85178489596,58846720400,Interesting findings.,0.12
2-s2.0-85178489596,35227883200,Interesting findings.,0.018
2-s2.0-85178489596,37037140500,Interesting findings.,0.116
2-s2.0-85181257843,8632893100,Interesting findings.,0.495
2-s2.0-85181257843,58838296400,Needs more clarity.,0.284
2-s2.0-85181257843,57667748800,Great paper!,0.722
2-s2.0-85180778487,57785661900,Interesting findings.,0.928
2-s2.0-85180778487,53878523000,Interesting findings.,0.164
2-s2.0-85180778487,57206493065,Great paper!,0.728
2-s2.0-85181396774,58844088600,Great paper!,0.769
2-s2.0-85181396774,55437831300,Needs more clarity.,0.522
2-s2.0-85181396774,35314320300,Interesting findings.,0.649
2-s2.0-85181248459,7403027277,Needs more clarity.,0.795
2-s2.0-85181248459,57196081385,Interesting findings.,0.411
2-s2.0-85181248459,57209291025,Needs more clarity.,0.965
2-s2.0-85178668423,57892268600,Great paper!,0.485
2-s2.0-85178668423,57217193361,Needs more clarity.,0.62
2-s2.0-85178668423,57192099417,Interesting findings.,0.037
2-s2.0-85178160477,57218864734,Needs more clarity.,0.382
2-s2.0-85178160477,55720660700,Needs more clarity.,0.776
2-s2.0-85178160477,57216934090,Great paper!,0.336
2-s2.0-85181818382,58040913500,Interesting findings.,0.291
2-s2.0-85181818382,55317605700,Needs more clarity.,0.131
2-s2.0-85181818382,57200675473,Needs more clarity.,0.308
