START_ID,journal,volume,year,END_ID
2-s2.0-85181099252,Fire Safety Journal,143,2024,430
2-s2.0-85181243519,Nature Neuroscience,27,2024,908
2-s2.0-85180496886,Applied Thermal Engineering,238,2024,137
2-s2.0-85180567247,American Journal of Clinical Nutrition,119,2024,909
2-s2.0-85180366404,Renewable Energy,221,2024,214
2-s2.0-85181019527,Analytica Chimica Acta,1288,2024,910
2-s2.0-85180365593,Combustion and Flame,260,2024,210
2-s2.0-85180402900,Electrochemistry Communications,159,2024,911
2-s2.0-85181124088,Soil Dynamics and Earthquake Engineering,177,2024,229
2-s2.0-85180419064,Corrosion Science,227,2024,224
2-s2.0-85180291236,Monthly Notices of the Royal Astronomical Society: Letters,528,2024,912
2-s2.0-85181506404,Water Resources Management,38,2024,450
2-s2.0-85180279988,IEEE Sensors Journal,24,2024,624
2-s2.0-85180363722,Current Opinion in Solid State and Materials Science,28,2024,913
2-s2.0-85181007144,Energy Storage Materials,65,2024,337
2-s2.0-85181556419,IEEE Sensors Journal,24,2024,624
2-s2.0-85181499511,Nature Energy,9,2024,875
2-s2.0-85181557100,IEEE Microwave and Wireless Technology Letters,34,2024,914
2-s2.0-85180590775,Materials Today Bio,24,2024,868
2-s2.0-85180539147,Data in Brief,52,2024,915
2-s2.0-85181131823,Chemosphere,350,2024,339
2-s2.0-85181159303,Nuclear Engineering and Design,417,2024,255
2-s2.0-85181079836,Journal of the Taiwan Institute of Chemical Engineers,155,2024,916
2-s2.0-85181143764,Journal of Constructional Steel Research,213,2024,192
2-s2.0-85180284540,IEEE Sensors Journal,24,2024,624
2-s2.0-85180371290,Journal of Energy Storage,78,2024,168
2-s2.0-85179815172,IEEE Robotics and Automation Letters,9,2024,231
2-s2.0-85179440465,Engineering Structures,300,2024,184
2-s2.0-85179627269,International Journal of Biological Macromolecules,257,2024,361
2-s2.0-85179785557,IEEE Electron Device Letters,45,2024,917
2-s2.0-85179482540,Journal of Power Sources,592,2024,191
2-s2.0-85179891724,Chemosphere,349,2024,339
2-s2.0-85179726733,Land Use Policy,137,2024,265
2-s2.0-85179584323,Journal of Environmental Chemical Engineering,12,2024,201
2-s2.0-85179130754,Journal of Constructional Steel Research,213,2024,192
2-s2.0-85179824292,IEEE Transactions on Electron Devices,71,2024,918
2-s2.0-85179132652,Nuclear Engineering and Design,417,2024,255
2-s2.0-85179491372,Computer Methods and Programs in Biomedicine,244,2024,239
2-s2.0-85178996489,Journal of Structural Engineering (United States),150,2024,454
2-s2.0-85179581733,Journal of Energy Storage,78,2024,168
2-s2.0-85180197503,Computer Graphics Forum,43,2024,919
2-s2.0-85179888147,Journal of Constructional Steel Research,213,2024,192
2-s2.0-85179823001,Energy,288,2024,165
2-s2.0-85179132095,Journal of Environmental Management,351,2024,329
2-s2.0-85179359085,Molecular Ecology,33,2024,920
2-s2.0-85179893296,Journal of Nuclear Materials,589,2024,269
2-s2.0-85179309264,InfoMat,6,2024,921
2-s2.0-85180235444,Nature Geoscience,17,2024,879
2-s2.0-85179755329,Measurement Science and Technology,35,2024,127
2-s2.0-85179618840,Fuel Processing Technology,254,2024,922
2-s2.0-85179886531,Automation in Construction,158,2024,221
2-s2.0-85179303716,Nano Research,17,2024,411
2-s2.0-85180167825,Advances in Structural Engineering,27,2024,923
2-s2.0-85179625763,Materials Today Bio,24,2024,868
2-s2.0-85178933638,Building Simulation,17,2024,444
2-s2.0-85179126307,Thin-Walled Structures,195,2024,132
2-s2.0-85180175543,Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences,79,2024,924
2-s2.0-85178905660,Journal of Sol-Gel Science and Technology,109,2024,925
2-s2.0-85179819152,IEEE Robotics and Automation Letters,9,2024,231
2-s2.0-85178871764,ChemNanoMat,10,2024,926
2-s2.0-85179892832,Journal of Power Sources,592,2024,191
2-s2.0-85179053855,Energy,288,2024,165
2-s2.0-85179075920,Process Safety and Environmental Protection,182,2024,884
2-s2.0-85178667892,Cement and Concrete Research,176,2024,441
2-s2.0-85179509976,Journal of Bridge Engineering,29,2024,927
2-s2.0-85179092092,IEEE Robotics and Automation Letters,9,2024,231
2-s2.0-85179132233,Thin-Walled Structures,195,2024,132
2-s2.0-85179125702,Journal of Manufacturing Systems,72,2024,928
2-s2.0-85179086015,Progress in Particle and Nuclear Physics,135,2024,929
2-s2.0-85178994448,Journal of Computational Physics,498,2024,249
2-s2.0-85179730213,"The journals of gerontology. Series A, Biological sciences and medical sciences",79,2024,930
2-s2.0-85179888604,Soil Dynamics and Earthquake Engineering,177,2024,229
2-s2.0-85179605641,Energy,288,2024,165
2-s2.0-85178666709,Journal of Environmental Management,351,2024,329
2-s2.0-85179755904,Measurement Science and Technology,35,2024,127
2-s2.0-85179001554,Automation in Construction,158,2024,221
2-s2.0-85179889268,Computers and Security,137,2024,481
2-s2.0-85178910150,Building Simulation,17,2024,444
2-s2.0-85178655668,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1059,2024,240
2-s2.0-85179485332,Journal of Business Research,172,2024,365
2-s2.0-85179587240,Composite Structures,329,2024,176
2-s2.0-85179891009,Physica B: Condensed Matter,674,2024,931
2-s2.0-85178661565,Sustainable Cities and Society,101,2024,195
2-s2.0-85179372129,Advanced Therapeutics,7,2024,932
2-s2.0-85179134636,Journal of Environmental Management,351,2024,329
2-s2.0-85179094497,China Economic Review,83,2024,933
2-s2.0-85179612496,Journal of Power Sources,592,2024,191
2-s2.0-85179602437,Journal of Power Sources,592,2024,191
2-s2.0-85179179147,Science China Information Sciences,67,2024,375
2-s2.0-85179473619,Energy,288,2024,165
2-s2.0-85179463814,Water Research,249,2024,190
2-s2.0-85179882260,Water Research,249,2024,190
2-s2.0-85179720962,International Journal of Geosynthetics and Ground Engineering,10,2024,934
2-s2.0-85179111538,Corrosion Science,227,2024,224
2-s2.0-85179796076,IEEE Robotics and Automation Letters,9,2024,231
2-s2.0-85179744481,Ocean Dynamics,74,2024,935
2-s2.0-85180080254,International Journal of Geomechanics,24,2024,461
2-s2.0-85180251424,Advanced Quantum Technologies,7,2024,936
2-s2.0-85179434368,Computers and Geotechnics,166,2024,236
2-s2.0-85180260571,Chemistry and Biodiversity,21,2024,864
2-s2.0-85179323588,BioResources,19,2024,937
2-s2.0-85179801823,IEEE Robotics and Automation Letters,9,2024,231
2-s2.0-85179887161,Chemical Physics Letters,836,2024,938
2-s2.0-85179168315,Water Research,249,2024,190
2-s2.0-85179886352,Remote Sensing of Environment,301,2024,483
2-s2.0-85178666596,Computers and Geotechnics,166,2024,236
2-s2.0-85179894017,Process Safety and Environmental Protection,182,2024,884
2-s2.0-85179896558,Chemosphere,349,2024,339
2-s2.0-85179702553,Ceramics International,50,2024,260
2-s2.0-85178664723,Tunnelling and Underground Space Technology,144,2024,199
2-s2.0-85179172426,Virology,590,2024,939
2-s2.0-85179123976,Automation in Construction,158,2024,221
2-s2.0-85180176549,Annales Henri Poincare,25,2024,940
2-s2.0-85180070351,China Economic Review,83,2024,933
2-s2.0-85179854821,Journal of Thermal Science and Engineering Applications,16,2024,941
2-s2.0-85179075158,Bioresource Technology,393,2024,380
2-s2.0-85179131912,Measurement Science and Technology,35,2024,127
2-s2.0-85179077217,IEEE Transactions on Computers,73,2024,478
2-s2.0-85179884336,Renewable Energy,221,2024,214
2-s2.0-85179881108,Control Engineering Practice,143,2024,942
2-s2.0-85179473117,Energy Storage Materials,65,2024,337
2-s2.0-85178955347,Nano Research,17,2024,411
2-s2.0-85180003466,Journal of Membrane Science,693,2024,403
2-s2.0-85179007570,"Nuclear Instruments and Methods in Physics Research, Section A: Accelerators, Spectrometers, Detectors and Associated Equipment",1059,2024,240
2-s2.0-85178915887,Ionics,30,2024,943
2-s2.0-85179991234,Journal of Geometric Analysis,34,2024,429
2-s2.0-85178593192,Cement and Concrete Composites,146,2024,451
2-s2.0-85177563727,Automatica,160,2024,273
2-s2.0-85177694359,Journal of Low Temperature Physics,214,2024,739
2-s2.0-85178365421,Acta Pharmaceutica Sinica B,14,2024,944
2-s2.0-85177841282,Science of the Total Environment,910,2024,172
2-s2.0-85177842494,Journal of Energy Chemistry,89,2024,96
2-s2.0-85178002744,IEEE Transactions on Computers,73,2024,478
2-s2.0-85177847019,Computers and Security,137,2024,481
2-s2.0-85178558595,Journal of Materials in Civil Engineering,36,2024,945
2-s2.0-85178461620,Journal of the Australian Ceramic Society,60,2024,946
2-s2.0-85177572558,Building Simulation,17,2024,444
2-s2.0-85178356028,Water Research,249,2024,190
2-s2.0-85178320511,Molecular Ecology Resources,24,2024,947
2-s2.0-85177783507,Measurement Science and Technology,35,2024,127
2-s2.0-85178575090,Asian Journal of Surgery,47,2024,948
2-s2.0-85178553180,Thin-Walled Structures,195,2024,132
2-s2.0-85178122995,Soil Dynamics and Earthquake Engineering,177,2024,229
2-s2.0-85177824493,Friction,12,2024,128
2-s2.0-85178022628,Journal of Tribology,146,2024,949
2-s2.0-85177864828,Advanced Materials,36,2024,588
2-s2.0-85178571699,Computers and Structures,292,2024,276
2-s2.0-85178228629,Public Administration and Development,44,2024,950
2-s2.0-85178254373,Current Opinion in Insect Science,61,2024,951
2-s2.0-85178037866,Ceramics International,50,2024,260
2-s2.0-85178498343,Engineering Structures,300,2024,184
2-s2.0-85178353708,International Archives of Allergy and Immunology,185,2024,952
2-s2.0-85178179095,Friction,12,2024,128
2-s2.0-85178620489,Engineering Structures,300,2024,184
2-s2.0-85177799558,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",54,2024,512
2-s2.0-85178145420,Journal of the Mechanics and Physics of Solids,183,2024,157
2-s2.0-85177832466,Journal of Advanced Research in Applied Sciences and Engineering Technology,33,2024,59
2-s2.0-85178496553,Thin-Walled Structures,195,2024,132
2-s2.0-85178010555,Engineering Structures,300,2024,184
2-s2.0-85177732016,Applied Thermal Engineering,238,2024,137
2-s2.0-85178375887,Water Research,249,2024,190
2-s2.0-85177569600,International Journal of Heat and Mass Transfer,219,2024,79
2-s2.0-85178242679,Friction,12,2024,128
2-s2.0-85178564441,Vehicular Communications,45,2024,872
2-s2.0-85178136346,Current Opinion in Insect Science,61,2024,951
2-s2.0-85178438903,Advanced Materials,36,2024,588
2-s2.0-85178494643,Neurocomputing,568,2024,174
2-s2.0-85178466077,China Economic Review,83,2024,933
2-s2.0-85178255845,Microporous and Mesoporous Materials,365,2024,953
2-s2.0-85177613285,Journal of Constructional Steel Research,213,2024,192
2-s2.0-85177844215,Friction,12,2024,128
2-s2.0-85178264552,Applied Thermal Engineering,238,2024,137
2-s2.0-85177591920,Applied Energy,355,2024,134
2-s2.0-85177780428,Journal of Philosophical Logic,53,2024,954
2-s2.0-85178355142,Sustainable Cities and Society,101,2024,195
2-s2.0-85178343958,Engineering Structures,300,2024,184
2-s2.0-85178012114,IEEE Transactions on Computers,73,2024,478
2-s2.0-85178499009,Computer Methods in Applied Mechanics and Engineering,419,2024,955
2-s2.0-85178124509,Engineering Structures,300,2024,184
2-s2.0-85178464423,Nano Research,17,2024,411
2-s2.0-85177593336,Bulletin of Earthquake Engineering,22,2024,956
2-s2.0-85178427640,Journal of Hazardous Materials Advances,13,2024,760
2-s2.0-85178115626,Remote Sensing of Environment,301,2024,483
2-s2.0-85178150474,Nano Energy,120,2024,135
2-s2.0-85178032092,Journal of Transportation Engineering Part A: Systems,150,2024,476
2-s2.0-85178465000,Neural Networks,170,2024,237
2-s2.0-85178420972,IET Intelligent Transport Systems,18,2024,957
2-s2.0-85178062687,Nano Energy,120,2024,135
2-s2.0-85177748315,Engineering Structures,300,2024,184
2-s2.0-85178385229,Journal of Energy Chemistry,89,2024,96
2-s2.0-85178459584,IET Intelligent Transport Systems,18,2024,957
2-s2.0-85178310525,Natural Hazards,120,2024,904
2-s2.0-85178481849,Advanced Materials,36,2024,588
2-s2.0-85177976731,Engineering Applications of Artificial Intelligence,128,2024,68
2-s2.0-85177872647,Applied Energy,355,2024,134
2-s2.0-85178500967,Information Sciences,657,2024,397
2-s2.0-85178053981,Journal of Constructional Steel Research,213,2024,192
2-s2.0-85178471924,Building Simulation,17,2024,444
2-s2.0-85177855122,Patient Education and Counseling,119,2024,958
2-s2.0-85178200160,Friction,12,2024,128
2-s2.0-85178155931,Journal of Environmental Management,351,2024,329
2-s2.0-85178226153,Journal of Neuroradiology,51,2024,959
2-s2.0-85178643999,Bioresource Technology,393,2024,380
2-s2.0-85178308578,Applied Thermal Engineering,238,2024,137
2-s2.0-85177643420,Canadian Journal of Ophthalmology,59,2024,960
2-s2.0-85178035613,Journal of Constructional Steel Research,213,2024,192
2-s2.0-85178447708,Nano Research,17,2024,411
2-s2.0-85177770418,Chinese Chemical Letters,35,2024,256
2-s2.0-85178423216,Advanced Materials,36,2024,588
2-s2.0-85178243965,Energy Technology,12,2024,961
2-s2.0-85177848726,Journal of Constructional Steel Research,213,2024,192
2-s2.0-85177815972,Neural Networks,170,2024,237
2-s2.0-85178075107,Thin-Walled Structures,195,2024,132
2-s2.0-85178147373,Water Research,249,2024,190
2-s2.0-85178433536,Nano Research,17,2024,411
2-s2.0-85178093306,Advanced Electronic Materials,10,2024,962
2-s2.0-85177824950,Friction,12,2024,128
2-s2.0-85177616592,Automatica,160,2024,273
2-s2.0-85178643885,Chemosphere,349,2024,339
2-s2.0-85178648541,Energy,288,2024,165
2-s2.0-85177569663,Rock Mechanics and Rock Engineering,57,2024,963
2-s2.0-85178645671,Journal of Environmental Management,351,2024,329
2-s2.0-85178073033,Bioresource Technology,393,2024,380
2-s2.0-85178589872,Engineering Structures,300,2024,184
2-s2.0-85177983923,Soil and Tillage Research,236,2024,964
2-s2.0-85178229140,Friction,12,2024,128
2-s2.0-85177164192,Computers and Education,209,2024,965
2-s2.0-85176215934,"IET Radar, Sonar and Navigation",18,2024,966
2-s2.0-85177206751,Engineering Structures,300,2024,184
2-s2.0-85177190360,International Journal of Communication Systems,37,2024,967
2-s2.0-85174924556,International Journal of Information Security,23,2024,968
2-s2.0-85175182670,Nature Reviews Molecular Cell Biology,25,2024,969
2-s2.0-85175036011,Computer Physics Communications,295,2024,498
2-s2.0-85176930611,IET Smart Grid,7,2024,970
2-s2.0-85177219153,Journal of Crystal Growth,627,2024,971
2-s2.0-85176768139,Nano Research,17,2024,411
2-s2.0-85177201972,Applied Energy,355,2024,134
2-s2.0-85176920387,Acta Pharmaceutica Sinica B,14,2024,944
2-s2.0-85175479831,Scripta Materialia,240,2024,259
2-s2.0-85175698921,International Journal of Heat and Mass Transfer,219,2024,79
2-s2.0-85176229677,International Journal of Robust and Nonlinear Control,34,2024,972
2-s2.0-85177216431,Rare Metals,43,2024,509
2-s2.0-85177210052,Journal of the Mechanics and Physics of Solids,183,2024,157
2-s2.0-85177483554,Applied Energy,355,2024,134
2-s2.0-85176333815,Composites Part A: Applied Science and Manufacturing,177,2024,138
2-s2.0-85177041564,IEEE Journal of Biomedical and Health Informatics,28,2024,973
2-s2.0-85176344961,IEEE Transactions on Communications,72,2024,974
2-s2.0-85176323866,IEEE Transactions on Aerospace and Electronic Systems,60,2024,975
2-s2.0-85175328703,Talanta,268,2024,109
2-s2.0-85177090255,IEEE Transactions on Computers,73,2024,478
2-s2.0-85176260246,Experimental Thermal and Fluid Science,151,2024,494
2-s2.0-85177068966,IEEE Transactions on Communications,72,2024,974
2-s2.0-85175259165,Annals of Nuclear Energy,196,2024,95
2-s2.0-85177043902,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",54,2024,512
2-s2.0-85176358573,IEEE Transactions on Intelligent Transportation Systems,25,2024,976
2-s2.0-85176737862,Nature Materials,23,2024,977
2-s2.0-85174854586,IEEE Transactions on Intelligent Transportation Systems,25,2024,976
2-s2.0-85177482171,Measurement Science and Technology,35,2024,127
2-s2.0-85174899170,Asian Journal of Civil Engineering,25,2024,978
2-s2.0-85175434081,Reliability Engineering and System Safety,242,2024,139
2-s2.0-85175796212,Journal of Colloid and Interface Science,655,2024,121
2-s2.0-85176088995,Journal of the American Ceramic Society,107,2024,281
2-s2.0-85175475896,International Journal of Thermal Sciences,196,2024,161
2-s2.0-85175310615,Journal of Computing and Information Science in Engineering,24,2024,143
2-s2.0-85176319836,Annals of Surgical Oncology,31,2024,979
2-s2.0-85177054351,BioResources,19,2024,937
2-s2.0-85176749838,American Journal of Hematology,99,2024,980
2-s2.0-85175165636,Optics and Lasers in Engineering,173,2024,151
2-s2.0-85176340471,IEEE Transactions on Aerospace and Electronic Systems,60,2024,975
2-s2.0-85176579398,Building Simulation,17,2024,444
2-s2.0-85177171556,Applied Energy,355,2024,134
2-s2.0-85177233561,Automatica,160,2024,273
2-s2.0-85177083035,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",54,2024,512
2-s2.0-85176306486,Industrial Crops and Products,208,2024,981
2-s2.0-85175298452,Separation and Purification Technology,330,2024,66
2-s2.0-85176739597,Bone Marrow Transplantation,59,2024,982
2-s2.0-85174852274,IEEE Internet of Things Journal,11,2024,630
2-s2.0-85175485184,Annals of Nuclear Energy,196,2024,95
2-s2.0-85175024060,Optics Communications,552,2024,145
2-s2.0-85176798599,"Diabetes, Obesity and Metabolism",26,2024,983
2-s2.0-85174843722,Separation and Purification Technology,330,2024,66
2-s2.0-85176318699,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",54,2024,512
2-s2.0-85176247449,Applied Energy,355,2024,134
2-s2.0-85174837825,"IEEE Transactions on Systems, Man, and Cybernetics: Systems",54,2024,512
2-s2.0-85176801776,Journal of Surgical Research,294,2024,984
2-s2.0-85176851191,Science China Mathematics,67,2024,985
