name,ID,domain
Geology,00002060,computerscience
Computer aided instruction,00002061,computerscience
Absorption,00002062,computerscience
Emotion Recognition,00002063,computerscience
Linguistics,00002064,computerscience
Motion pictures,00002065,computerscience
"Diagnosis, Computer-Assisted",00002066,computerscience
Mechanical permeability,00002067,computerscience
Polytetrafluoroethylenes,00002068,computerscience
Nitrogen,00002069,computerscience
Angiotensin-Converting Enzyme Inhibitors,00002070,computerscience
Juglans,00002071,computerscience
Molecular Docking Simulation,00002072,computerscience
2D images,00002073,computerscience
3D point cloud,00002074,computerscience
Alignment,00002075,computerscience
Geodesy,00002076,computerscience
Cutting tools,00002077,computerscience
Activated Carbon,00002078,computerscience
Composites,00002079,computerscience
Energy,00002080,computerscience
Electromagnetic wave absorption,00002081,computerscience
Germanium,00002082,computerscience
% reductions,00002083,computerscience
Ionic conductivity,00002084,computerscience
Electromagnetic wave polarization,00002085,computerscience
Light transmission,00002086,computerscience
Microporosity,00002087,computerscience
Continuous power generation,00002088,computerscience
Diffusion in gases,00002089,computerscience
Hafnium compounds,00002090,computerscience
Antimony compounds,00002091,computerscience
Cellulose,00002092,computerscience
Formation,00002093,computerscience
Least squares approximations,00002094,computerscience
Hydrogen bonds,00002095,computerscience
Electrocatalysis,00002096,computerscience
Hydrogen production,00002097,computerscience
Light absorption,00002098,computerscience
agglomeration,00002099,computerscience
Antiferromagnetism,00002100,computerscience
Chirality,00002101,computerscience
Biopolymers,00002102,computerscience
Yangtze River,00002103,computerscience
environmental issue,00002104,computerscience
"Diagnosis, Differential",00002105,computerscience
Fractals,00002106,computerscience
Color vision,00002107,computerscience
Artificial visual system,00002108,computerscience
Free radical polymerization,00002109,computerscience
Magnetic semiconductors,00002110,computerscience
Manganese oxide,00002111,computerscience
Query processing,00002112,computerscience
Phosphorus compounds,00002113,computerscience
Catalyst deactivation,00002114,computerscience
Nanowires,00002115,computerscience
Essential oils,00002116,computerscience
Antiferroelectricity,00002117,computerscience
Electrochemical impedance spectroscopy,00002118,computerscience
Artificial photosynthesis,00002119,computerscience
Chemical vapor deposition,00002120,computerscience
Lead compounds,00002121,computerscience
Optical lattices,00002122,computerscience
Ethane,00002123,computerscience
Indium,00002124,computerscience
Electrohydrodynamics,00002125,computerscience
Dichalcogenides,00002126,computerscience
Block copolymers,00002127,computerscience
Iterative decoding,00002128,computerscience
Active decoding,00002129,computerscience
Conjugated polymers,00002130,computerscience
Ascorbic acid,00002131,computerscience
Chromatography,00002132,computerscience
Charge carriers,00002133,computerscience
Optical properties,00002134,computerscience
Binders,00002135,computerscience
Boron,00002136,computerscience
Collaborative filtering,00002137,computerscience
Control system stability,00002138,computerscience
Charge density,00002139,computerscience
Fuel cells,00002140,computerscience
Ketones,00002141,computerscience
Interpolation,00002142,computerscience
alertness,00002143,computerscience
arousal,00002144,computerscience
Drinking Water,00002145,computerscience
Humic Substances,00002146,computerscience
Rivers,00002147,computerscience
Multiphysics,00002148,computerscience
Biomineralization,00002149,computerscience
Carboxylation,00002150,computerscience
beta interferon,00002151,computerscience
glutamine fructose 6 phosphate aminotransferase,00002152,computerscience
glutamine fructose 6 phosphate aminotransferase 2,00002153,computerscience
Atomic beams,00002154,computerscience
Electrometers,00002155,computerscience
Omnidirectional antennas,00002156,computerscience
Feasibility Studies,00002157,computerscience
Biochar,00002158,computerscience
Carrier lifetime,00002159,computerscience
MOSFET devices,00002160,computerscience
Conformal mapping,00002161,computerscience
Electric industry,00002162,computerscience
Power markets,00002163,computerscience
Preventive maintenance,00002164,computerscience
Debonding,00002165,computerscience
Apoptosomes,00002166,computerscience
Nondestructive examination,00002167,computerscience
Interfaces (materials),00002168,computerscience
Sodium-ion batteries,00002169,computerscience
erratum,00002170,computerscience
Interface states,00002171,computerscience
Carbon nanofibers,00002172,computerscience
Growing Season,00002173,computerscience
Larix,00002174,computerscience
Cardiovascular Diseases,00002175,computerscience
Perturbation techniques,00002176,computerscience
Adversarial attack,00002177,computerscience
Field programmable gate arrays (FPGA),00002178,computerscience
Bioreactors,00002179,computerscience
Hydrolysis,00002180,computerscience
Laccase,00002181,computerscience
Light,00002182,computerscience
Metal-Organic Frameworks,00002183,computerscience
Wear of materials,00002184,computerscience
Building materials,00002185,computerscience
Nickel oxide,00002186,computerscience
Model structures,00002187,computerscience
Visual languages,00002188,computerscience
Color materials,00002189,computerscience
Dual-signal feedback,00002190,computerscience
Amino Acids,00002191,computerscience
Dissolving,00002192,computerscience
Deep drawing,00002193,computerscience
Acoustic noise,00002194,computerscience
Membrane Potentials,00002195,computerscience
Mutation,00002196,computerscience
Physiology,00002197,computerscience
Radiation effects,00002198,computerscience
Acoustic devices,00002199,computerscience
Broadband amplifiers,00002200,computerscience
Frequency hopping,00002201,computerscience
Bone,00002202,computerscience
Code,00002203,computerscience
Antiferromagnetic imaging,00002204,computerscience
Information management,00002205,computerscience
Bioremediation,00002206,computerscience
Biotechnology,00002207,computerscience
Acetylglucosaminidase,00002208,computerscience
Glucosamine,00002209,computerscience
Carbon Sequestration,00002210,computerscience
Conservation of Natural Resources,00002211,computerscience
Design of experiments,00002212,computerscience
Job shop scheduling,00002213,computerscience
Sewage,00002214,computerscience
Iridium,00002215,computerscience
Iridium compounds,00002216,computerscience
Robots,00002217,computerscience
Distributed forces,00002218,computerscience
Intention,00002219,computerscience
Perception,00002220,computerscience
Endotoxins,00002221,computerscience
Autonomous underwater vehicles,00002222,computerscience
Gold compounds,00002223,computerscience
heme,00002224,computerscience
hemoglobin,00002225,computerscience
polyaniline,00002226,computerscience
Polypropylenes,00002227,computerscience
Polypyrroles,00002228,computerscience
Consensus,00002229,computerscience
Liver Neoplasms,00002230,computerscience
Exoskeleton (Robotics),00002231,computerscience
Electric power system planning,00002232,computerscience
Fossil fuel power plants,00002233,computerscience
Low carbon transformations,00002234,computerscience
Hadrons,00002235,computerscience
Tellurium compounds,00002236,computerscience
Sichuan Basin,00002237,computerscience
Acid rain,00002238,computerscience
MOS devices,00002239,computerscience
Oxide semiconductors,00002240,computerscience
Computing Methodologies,00002241,computerscience
"Image Processing, Computer-Assisted",00002242,computerscience
Bioelectric Energy Sources,00002243,computerscience
Acoustics,00002244,computerscience
Corrosion rate,00002245,computerscience
Corrosive effects,00002246,computerscience
Polymerization,00002247,computerscience
Glucose,00002248,computerscience
"Cartilage, Articular",00002249,computerscience
Chondrocytes,00002250,computerscience
Automobiles,00002251,computerscience
Dynamic response,00002252,computerscience
Electric utilities,00002253,computerscience
cell organelle,00002254,computerscience
"Immunity, Innate",00002255,computerscience
Plant Proteins,00002256,computerscience
Plants,00002257,computerscience
Oil spills,00002258,computerscience
Silicones,00002259,computerscience
Depolarization,00002260,computerscience
Cost estimating,00002261,computerscience
Bone and Bones,00002262,computerscience
Cancellous Bone,00002263,computerscience
Intelligent vehicle highway systems,00002264,computerscience
Data Analysis,00002265,computerscience
Dielectric barrier discharge,00002266,computerscience
High pressure engineering,00002267,computerscience
Pressure sensors,00002268,computerscience
Films,00002269,computerscience
Colliding beam accelerators,00002270,computerscience
Heavy ions,00002271,computerscience
Nanocomposites,00002272,computerscience
Density (optical),00002273,computerscience
Aerospace applications,00002274,computerscience
Energy absorption,00002275,computerscience
Neoplasms,00002276,computerscience
A-center,00002277,computerscience
Branching fractions,00002278,computerscience
Center-of-mass energies,00002279,computerscience
Amygdala,00002280,computerscience
Basolateral Nuclear Complex,00002281,computerscience
